prodi,node_id,s_con,domain_status,sim_score,in_whitelist,config
SE,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,1.0,core,0.127917,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,1.0,core,0.081072,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/2d7bf28a-2487-4443-9115-47478080b1a4,0.5,adjacent,0.024152,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,1.0,core,0.070677,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/2f04bb71-d476-43b3-a60b-5df1d05f5681,0.5,adjacent,0.048591,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,1.0,core,0.108788,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/32428b21-514b-42c2-81b5-244a7804ea74,0.5,adjacent,0.028488,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/32a2c63d-2d13-4784-abb8-678ef2cd8a46,1.0,core,0.058779,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/32db65d3-5ef3-43eb-9bf8-752c9cf0b22e,1.0,core,0.087971,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,1.0,core,0.124185,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93,1.0,core,0.056186,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f,0.5,adjacent,0.017199,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32,1.0,core,0.104699,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,1.0,core,0.070091,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,1.0,core,0.096991,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3a33cec3-4b44-471a-8864-5cc8567a8b1f,1.0,core,0.082701,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3af687cb-8c7a-46ea-a730-32dbaed040c6,0.5,adjacent,0.045125,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba,1.0,core,0.141337,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3be79ccc-a455-49b9-8c65-55c50071ba5b,0.5,adjacent,0.028378,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3c42d13b-d6e4-4ed9-bdc4-991251461dc4,0.5,adjacent,0.043115,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,1.0,core,0.114927,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,0.5,adjacent,0.028866,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e,0.5,adjacent,0.029242,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,0.5,adjacent,0.025345,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3e75d405-c3d1-4a66-9963-05a9397d68fb,0.5,adjacent,0.038718,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,0.5,adjacent,0.032949,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,1.0,core,0.05025,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,0.5,adjacent,0.04759,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4107d971-baf4-4118-a217-4025810d6256,1.0,core,0.100543,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db,1.0,core,0.082956,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,1.0,core,0.063086,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,1.0,core,0.095761,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/42c3287f-5e50-4559-a2d1-2000c70e0aab,1.0,core,0.055053,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,1.0,core,0.138946,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,1.0,core,0.114201,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,0.5,adjacent,0.044242,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,1.0,core,0.067802,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,1.0,core,0.072128,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6,1.0,core,0.081884,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4503c65f-2bd0-4aa5-91cd-4188c7e5e31b,0.5,adjacent,0.022827,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/45f1ae17-c20d-40fc-9307-7d33b6ca9213,0.5,adjacent,0.031044,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/46e93774-7c6a-4dc5-bae9-be97cc461093,0.5,adjacent,0.043319,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,1.0,core,0.132477,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/47ca0da1-cae5-4395-ae6b-fd97b9ff48d3,0.5,adjacent,0.024793,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4840338b-ac6c-486a-be1d-9ddfe00b8bdf,1.0,core,0.105643,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552,1.0,core,0.081164,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/484df271-bb52-49f1-8f50-f19624bf4df2,1.0,core,0.051838,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/489b2571-ce18-4944-b452-ed1f54e55b68,1.0,core,0.053071,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,1.0,core,0.067184,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4918ec9a-0204-4935-8b09-b0112370daa8,1.0,core,0.083652,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,1.0,core,0.068256,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/495ce586-09d7-4cec-83d7-2821be6590c4,1.0,core,0.07282,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/49f85a99-086c-45b6-a6fa-eb90305af7b1,1.0,core,0.070571,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4a466c62-db7d-4905-9a41-f23214810acb,0.5,adjacent,0.039447,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4b51e76e-9e8a-455f-a289-5b48246345c4,0.5,adjacent,0.022301,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4b88b1ee-c2d9-473a-9fe8-ba3b9c0c179a,1.0,core,0.10566,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4cdbc76c-75d8-4e12-8653-4820c2d5446f,0.5,adjacent,0.038472,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,0.5,adjacent,0.028649,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432,1.0,core,0.124821,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,0.5,adjacent,0.049996,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4f1afd9d-77a7-40f8-a3c7-fe18b984ce43,0.5,adjacent,0.0152,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4f5ccaad-0e4f-4e9f-8246-47765564387d,1.0,core,0.083189,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4f7fa632-15a6-4739-930b-abbac8055a80,1.0,core,0.061218,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8,0.5,adjacent,0.020557,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,1.0,core,0.051032,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269,0.5,adjacent,0.042872,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3,0.5,adjacent,0.045481,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/53456d90-8c0d-4bd2-9f1b-312619b6e2a6,1.0,core,0.05997,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/53780150-1581-4ae6-b435-34068c172caf,1.0,core,0.113713,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38,0.5,adjacent,0.022377,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/54971fec-1c2f-49c0-9396-2f0c9fa5c8c0,0.5,adjacent,0.043127,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/553e1d2d-abf1-4b37-8ac4-c5c78a8edbc0,0.5,adjacent,0.023818,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/557e9247-1a2d-4497-aa7f-0cded7768da1,0.5,adjacent,0.049371,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/55c16653-343c-4d02-a9de-7d8e864a4592,1.0,core,0.050082,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4,1.0,core,0.144236,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,1.0,core,0.115459,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/58783f72-5098-4807-b1d1-954ec2ae94c4,1.0,core,0.067325,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742,1.0,core,0.052902,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5b26f08b-88bc-45f0-b901-530d7786466b,1.0,core,0.065035,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5b9cde20-f1b9-4adc-bfb3-dbf70b14138d,1.0,core,0.119904,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,1.0,core,0.205016,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5c66ce3a-658d-43b1-9d8d-0f39be6c0f2e,1.0,core,0.068826,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5ce5236e-93e2-4899-8971-fff526f85a01,0.5,adjacent,0.017091,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5da42cfd-1da8-4e4f-b68e-4f821d005fc5,0.5,adjacent,0.017514,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/5da8018b-ae85-4cde-ad93-0394369018f3,0.5,adjacent,0.047876,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e,0.5,adjacent,0.047492,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/604f62cc-0f04-4903-b9f9-7128f72d4e5a,1.0,core,0.076167,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/605399ce-4736-4b41-b41e-92ecf2139454,1.0,core,0.114596,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/60b44dab-03f1-46de-be08-0e5ba8662b3d,1.0,core,0.063042,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/61d6ef20-6cc7-40f8-919e-3360db6cf2b3,0.5,adjacent,0.019563,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/625b57ee-29d4-425b-bf99-9fd54dd021fe,0.5,adjacent,0.041206,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6310b25d-2a2f-45d3-a632-c5fa0c2bf48c,0.5,adjacent,0.045211,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/63f0aa84-5e4c-4eb6-8e8c-876d9feedf1f,1.0,core,0.077335,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d,0.5,adjacent,0.04139,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6468e5fb-f3be-4025-87be-4b6556755c61,0.5,adjacent,0.044006,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1,1.0,core,0.051505,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/668c3fd4-8443-4f27-bc1e-2d96205186b5,0.5,adjacent,0.025971,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6709e92c-7546-46a4-aa57-5e951bd4cb0f,1.0,core,0.05615,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/67a118f4-8a5f-48f7-8e5f-de34b9ca2c37,1.0,core,0.075151,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/699c949a-699a-4858-a02e-a63f66872d6f,1.0,core,0.056455,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,1.0,core,0.08004,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,0.5,adjacent,0.025356,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,1.0,core,0.109032,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6b3afb82-c4ea-4f14-be54-a757fb762663,0.5,adjacent,0.025356,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,1.0,core,0.138234,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,1.0,core,0.082921,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,1.0,core,0.123063,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0,1.0,core,0.066202,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,1.0,core,0.06228,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,1.0,core,0.062774,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,0.5,adjacent,0.025356,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,0.5,adjacent,0.025139,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,0.5,adjacent,0.022437,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/70de94f5-9575-4edd-bca7-c797b023b9d6,0.5,adjacent,0.019332,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7106b5df-e017-4c28-8c40-98814db5b775,1.0,core,0.10263,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,1.0,core,0.082954,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5,1.0,core,0.111775,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7159e587-c7cb-4ec0-a662-03e1dee2cccb,1.0,core,0.084454,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7193cb6d-8334-494f-86e5-21e6d03a47c3,1.0,core,0.077534,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,0.5,adjacent,0.015678,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7229b6dc-e2ef-44fe-b9a1-06b1c1075d8f,1.0,core,0.052649,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,1.0,core,0.080087,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,1.0,core,0.156598,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,1.0,core,0.069019,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,1.0,core,0.083902,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,1.0,core,0.095627,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,1.0,core,0.052268,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,1.0,core,0.139654,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,1.0,core,0.090563,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,1.0,core,0.072273,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7b49115c-8a9b-4474-9d88-cee7732174c8,1.0,core,0.139519,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,1.0,core,0.095499,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,1.0,core,0.050374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,1.0,core,0.116572,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,0.5,adjacent,0.030915,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,0.5,adjacent,0.042955,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/802e6973-3270-4cf0-86e4-a6835caf1ba6,1.0,core,0.085536,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,1.0,core,0.051959,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,0.5,adjacent,0.04133,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,1.0,core,0.083473,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,1.0,core,0.096654,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,1.0,core,0.078444,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,0.5,adjacent,0.027774,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,1.0,core,0.050627,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,0.5,adjacent,0.024266,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,1.0,core,0.194738,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,1.0,core,0.063583,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,0.5,adjacent,0.023882,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/86ff9a65-66eb-4c8f-93d8-22e0a467fc08,0.5,adjacent,0.019481,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/87434439-c07d-48be-af34-b0cdd03121c4,1.0,core,0.086907,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8764d4b1-e069-44f2-8baa-fb1eee1850ec,1.0,core,0.091121,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/87b984b4-44cc-4fc0-bfcb-988e2e147009,0.5,adjacent,0.02039,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,1.0,core,0.099716,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,1.0,core,0.140352,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4,1.0,core,0.054172,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,0.5,adjacent,0.035248,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8b0f73ff-d36b-4196-bb83-464c3a6ef07d,0.5,adjacent,0.019482,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba,0.5,adjacent,0.0203,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,1.0,core,0.060105,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,1.0,core,0.088672,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,1.0,core,0.051448,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8fa510d0-a8a6-4932-a361-00f8442cfe23,1.0,core,0.078841,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,1.0,core,0.117537,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,1.0,core,0.071811,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc,0.5,adjacent,0.018004,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,0.5,adjacent,0.047252,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016,0.5,adjacent,0.019998,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,1.0,core,0.086496,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/933efc5f-a797-4581-8a8b-c08956ff7d58,1.0,core,0.071066,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,0.5,adjacent,0.032637,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,1.0,core,0.080798,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,1.0,core,0.062341,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9,0.5,adjacent,0.036567,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c,1.0,core,0.126347,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,1.0,core,0.070983,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/978db6a1-7297-4c89-819a-47605f2c3ba8,1.0,core,0.10072,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,0.5,adjacent,0.037407,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,0.5,adjacent,0.021447,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/97bdd757-29d4-4126-92a6-07608825aa3b,0.5,adjacent,0.042626,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/98a57799-0146-4849-a1d2-41021c4b7b8f,0.5,adjacent,0.046161,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806,0.5,adjacent,0.018711,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,1.0,core,0.125374,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,1.0,core,0.116514,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9983816d-cc78-4d3f-9e3c-c7baa9ebc77a,0.5,adjacent,0.047627,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/99ca6ed2-b6b8-4eb0-8180-92e750e546be,1.0,core,0.108189,False,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9a35cb50-8106-45f9-8aba-2df99dd6f913,0.5,adjacent,0.026392,True,v2.1-aptikom2022
SE,http://data.europa.eu/esco/skill/9b9de2a4-d8af-4a7b-933a-a8334ae60067,1.0,core,0.085835,True,v2.1-aptikom2022
